date,actual,gru_baseline_42,lstm_baseline_42,tcn_baseline_42,transformer_baseline_42,gru_baseline_73,lstm_baseline_73,tcn_baseline_73,transformer_baseline_73,gru_baseline_1234,lstm_baseline_1234,tcn_baseline_1234,transformer_baseline_1234,gru_baseline_31415,lstm_baseline_31415,tcn_baseline_31415,transformer_baseline_31415,gru_baseline_271828183,lstm_baseline_271828183,tcn_baseline_271828183,transformer_baseline_271828183,gru_rs_42,lstm_rs_42,tcn_rs_42,transformer_rs_42,gru_rs_73,lstm_rs_73,tcn_rs_73,transformer_rs_73,gru_rs_1234,lstm_rs_1234,tcn_rs_1234,transformer_rs_1234,gru_rs_31415,lstm_rs_31415,tcn_rs_31415,transformer_rs_31415,gru_rs_271828183,lstm_rs_271828183,tcn_rs_271828183,transformer_rs_271828183,gru_optuna_42,lstm_optuna_42,tcn_optuna_42,transformer_optuna_42,gru_optuna_73,lstm_optuna_73,tcn_optuna_73,transformer_optuna_73,gru_optuna_1234,lstm_optuna_1234,tcn_optuna_1234,transformer_optuna_1234,gru_optuna_31415,lstm_optuna_31415,tcn_optuna_31415,transformer_optuna_31415,gru_optuna_271828183,lstm_optuna_271828183,tcn_optuna_271828183,transformer_optuna_271828183
7/9/2024,7269.800781,6997.195,6529.274,7164.7124,6581.4194,7062.3945,6757.787,7184.4805,6684.3154,7029.8237,6879.697,7168.0225,6625.1016,6973.5005,6563.638,6784.0454,6620.279,6639.506,6770.598,7198.8345,6781.7476,6930.1206,7048.841,6660.667,6919.462,7088.163,7169.583,7201.341,6764.853,6994.4146,6454.2896,7182.8296,6733.833,7046.072,7120.5303,7027.108,6746.891,7033.883,7086.224,7256.224,6883.286,7064.9844,7094.447,7156.769,6790.7915,7002.317,6943.514,7246.305,6609.4897,7132.603,7087.7085,7224.375,6659.6704,7104.8438,7002.63,7249.372,6651.01,7164.504,7076.3325,7324.317,6890.371
7/10/2024,7287.041992,7000.1846,6531.591,7170.985,6583.916,7059.3706,6755.646,7194.5576,6678.483,7035.6646,6877.146,7175.1772,6628.3296,6970.6206,6555.748,6816.79,6620.2007,6639.496,6774.1025,7207.252,6781.8633,6929.9956,7043.8403,6659.494,6920.184,7088.8506,7172.1455,7212.2944,6767.04,7001.6187,6446.514,7193.6587,6733.3525,7041.6133,7115.4136,7032.5913,6757.2407,7034.3066,7085.8486,7265.337,6883.5815,7055.919,7087.891,7163.5664,6795.479,6993.5586,6940.667,7261.2876,6608.0293,7136.2515,7085.3506,7234.1987,6659.7627,7095.0728,7000.879,7263.7734,6655.383,7172.7993,7073.31,7341.4097,6891.3916
7/11/2024,7300.407227,7011.0874,6538.56,7190.712,6590.182,7076.2397,6758.857,7215.618,6683.6343,7048.808,6883.4897,7197.7764,6631.2188,6982.128,6551.7944,6813.5024,6625.989,6643.6147,6774.3857,7229.1875,6783.723,6958.6914,7055.5874,6674.841,6922.54,7100.6113,7177.829,7232.075,6770.8906,7012.1025,6442.532,7213.933,6736.298,7066.77,7130.4556,7049.963,6765.0845,7057.0547,7091.15,7285.548,6889.08,7082.2075,7101.025,7183.967,6796.96,7022.54,6945.7285,7279.465,6613.6826,7159.1973,7096.3525,7253.849,6667.245,7124.7974,7014.1094,7284.4565,6664.1265,7183.9365,7086.4473,7360.1367,6900.571
7/12/2024,7327.580078,7024.8857,6545.8477,7200.54,6600.8506,7086.7407,6760.9023,7226.309,6690.634,7060.3584,6889.456,7208.6123,6639.9404,6998.496,6549.5957,6824.9365,6635.4995,6645.696,6774.963,7243.1294,6785.564,6957.104,7065.296,6692.845,6928.4526,7117.4204,7186.9307,7246.118,6771.9175,7024.674,6438.144,7228.4077,6744.9385,7068.4233,7143.104,7062.533,6769.6904,7063.0674,7096.722,7294.0425,6893.0103,7077.7217,7110.191,7196.1025,6804.378,7018.4263,6953.575,7290.124,6617.0493,7162.9316,7109.6484,7264.9126,6670.817,7126.3276,7018.4204,7295.0005,6670.981,7198.4487,7094.6885,7368.259,6909.195
7/13/2024,7327.580078,7055.628,6555.489,7240.8228,6622.2646,7128.4116,6779.9507,7260.597,6716.789,7078.078,6920.9287,7248.987,6657.9136,7029.9785,6568.2646,6822.228,6658.149,6671.5293,6787.7847,7277.4175,6802.175,7016.647,7093.9565,6710.736,6962.5337,7146.4854,7206.1714,7277.0195,6800.346,7041.4453,6459.463,7263.718,6772.05,7114.311,7177.9043,7101.2817,6777.598,7107.662,7114.0615,7325.289,6916.176,7143.599,7137.032,7233.9736,6812.395,7082.791,6978.56,7318.567,6628.907,7202.8774,7139.5557,7298.753,6683.985,7186.7344,7047.699,7324.305,6685.557,7222.6357,7124.786,7397.1724,6928.901
7/14/2024,7327.580078,7063.3257,6561.423,7244.5283,6626.1143,7130.0654,6795.055,7261.986,6717.0117,7087.888,6931.7676,7253.6216,6662.099,7039.515,6579.2007,6832.698,6658.355,6688.296,6798.267,7275.233,6808.252,6996.4653,7099.8457,6714.515,6968.0615,7160.0454,7220.664,7277.8057,6796.1743,7053.733,6477.1836,7265.113,6772.016,7114.044,7186.299,7102.5107,6778.116,7108.9287,7122.316,7324.026,6918.6006,7130.9893,7136.922,7234.983,6809.0713,7070.9253,6991.216,7318.8203,6631.2764,7199.9263,7149.745,7298.518,6680.5723,7176.3843,7046.6,7325.077,6688.2627,7233.676,7130.452,7398.2183,6934.579
7/15/2024,7278.862793,7065.7373,6565.79,7243.428,6629.5337,7128.3926,6806.4,7263.929,6717.8345,7093.602,6937.3535,7251.046,6666.5405,7042.47,6585.296,6846.599,6658.724,6698.5137,6805.97,7266.918,6814.266,7000.203,7100.4106,6715.6514,6971.8247,7163.8447,7230.9966,7278.3433,6797.96,7061.2603,6489.153,7266.951,6774.21,7109.6396,7188.323,7103.2437,6778.598,7104.787,7127.462,7322.5825,6922.019,7134.2783,7135.0635,7236.2065,6808.716,7077.93,6998.189,7319.129,6633.763,7200.277,7151.947,7298.3657,6682.3115,7169.8447,7047.6353,7325.5337,6693.3506,7237.212,7131.4497,7398.848,6939.2983
7/16/2024,7224.292969,7043.733,6562.193,7202.0034,6617.615,7096.586,6809.4424,7225.891,6689.5977,7082.752,6918.5557,7209.967,6654.8057,7017.8286,6580.668,6863.363,6640.2393,6704.1875,6805.775,7228.9707,6810.6978,6960.7705,7071.522,6692.4146,6948.7935,7141.6313,7228.6406,7234.735,6770.3535,7055.112,6495.2666,7224.007,6753.4097,7073.6514,7157.839,7062.4854,6764.661,7070.7324,7115.429,7272.762,6901.5073,7102.157,7102.409,7192.316,6787.9185,7050.3633,6988.207,7273.7583,6626.103,7166.957,7126.4287,7247.765,6672.6797,7134.1157,7017.9023,7282.3057,6689.9307,7217.145,7102.1084,7352.6514,6925.0454
7/17/2024,7224.217773,7012.5815,6561.717,7156.7104,6602.304,7061.86,6797.5664,7184.0967,6661.2114,7061.7495,6889.0557,7162.3447,6637.711,6990.1543,6565.643,6862.8296,6627.2964,6699.4155,6795.3354,7191.31,6796.026,6932.895,7037.8745,6677.2793,6907.3613,7102.706,7215.8364,7191.8257,6732.6226,7036.2534,6486.879,7177.3086,6731.321,7036.276,7120.4824,7018.726,6742.494,7031.9688,7093.4307,7219.9316,6870.92,7074.1357,7067.931,7147.9834,6765.1206,7014.1543,6968.109,7223.693,6619.52,7131.076,7091.686,7194.9595,6663.1147,7096.895,6983.8003,7234.2383,6680.2266,7179.1436,7064.0137,7295.651,6908.2266
7/18/2024,7321.070801,7006.514,6564.9136,7159.303,6610.8564,7060.4155,6787.935,7185.5884,6669.141,7053.4927,6887.6807,7166.9106,6646.2935,6984.2637,6555.1626,6848.932,6636.472,6692.748,6787.5938,7204.118,6798.176,6935.256,7035.0493,6684.11,6903.5728,7078.81,7206.136,7200.4346,6733.4326,7018.3716,6485.5273,7183.698,6748.2935,7037.5854,7116.628,7026.499,6741.2783,7026.9863,7086.071,7215.696,6865.366,7066.978,7068.547,7156.476,6770.5757,7014.602,6957.3584,7224.892,6627.0913,7130.3633,7078.61,7200.1685,6669.3984,7088.853,6988.696,7235.8496,6682.3354,7158.738,7060.434,7287.766,6915.9634
7/19/2024,7294.495117,7047.1187,6566.8735,7252.0703,6641.026,7118.625,6809.4165,7265.63,6716.933,7078.3135,6941.441,7255.0527,6684.023,7017.269,6567.163,6847.4663,6668.448,6707.2954,6807.386,7292.9097,6824.425,7024.6606,7078.791,6691.8184,6966.893,7108.3867,7216.666,7288.834,6796.576,7020.8105,6510.7993,7271.948,6807.2773,7118.0195,7174.1924,7115.622,6765.2676,7100.192,7113.6143,7312.69,6919.2944,7151.827,7115.868,7248.351,6809.323,7092.675,6965.1157,7319.4946,6632.78,7204.3916,7108.329,7297.2905,6688.278,7171.153,7046.579,7331.9126,6699.7275,7186.338,7114.592,7383.3047,6951.8853
7/20/2024,7294.495117,7044.5654,6560.0537,7225.848,6631.462,7106.8926,6818.141,7240.4307,6703.5024,7081.4233,6939.978,7228.251,6679.7334,7012.1216,6568.5386,6851.902,6655.6743,6712.536,6813.82,7265.0107,6821.497,6981.979,7081.2446,6670.5444,6963.7314,7119.1704,7217.983,7261.4673,6780.579,7022.709,6527.655,7244.279,6794.7646,7104.1353,7177.298,7089.096,6761.7485,7091.2417,7120.287,7285.6147,6919.2954,7118.5063,7119.0854,7220.052,6810.5977,7065.4756,6962.7485,7294.3716,6624.1694,7197.562,7111.5864,7270.146,6690.749,7156.739,7033.431,7307.609,6705.4424,7197.3384,7114.8257,7358.054,6952.303
7/21/2024,7294.495117,7048.078,6559.666,7223.6064,6632.752,7108.6743,6823.84,7243.151,6705.271,7084.346,6942.161,7223.2334,6682.304,7015.748,6568.8633,6867.891,6656.3228,6712.8647,6817.6055,7258.3374,6823.551,6998.6455,7087.3013,6678.2856,6964.691,7126.092,7220.455,7261.513,6783.488,7027.0044,6532.672,7245.4253,6796.9067,7099.636,7183.6826,7088.8994,6764.792,7088.4263,7126.2217,7284.131,6922.095,7135.5474,7124.965,7220.3687,6814.945,7070.0596,6966.655,7294.5293,6624.7017,7202.405,7120.008,7269.6016,6696.0986,7159.9834,7034.5566,7307.566,6709.402,7205.0034,7115.759,7358.204,6956.646
7/22/2024,7321.976074,7050.7085,6559.0405,7226.4175,6633.341,7112.907,6829.5854,7244.69,6706.5977,7087.1895,6945.05,7224.171,6685.008,7019.1387,6569.262,6871.14,6655.162,6712.7363,6821.039,7263.486,6826.0205,6994.7417,7090.4346,6684.1055,6967.019,7131.35,7224.0317,7261.931,6786.8994,7032.686,6536.8906,7246.1807,6799.067,7102.904,7188.6626,7089.2026,6767.0303,7090.334,7129.4863,7285.1484,6921.8545,7130.142,7127.373,7221.1724,6814.864,7072.5757,6972.47,7294.6216,6625.6626,7203.236,7127.0767,7269.962,6697.8447,7163.65,7034.278,7308.895,6711.6226,7210.1523,7116.2437,7359.0605,6959.7314
7/23/2024,7313.856934,7066.941,6561.7354,7262.4395,6643.56,7141.3135,6846.0005,7274.978,6724.033,7097.1826,6967.531,7258.634,6691.5596,7038.4995,6582.0454,6866.1064,6662.7627,6724.5723,6829.45,7294.0137,6833.203,7034.977,7111.977,6702.27,6985.636,7151.957,7236.118,7289.262,6810.0366,7043.982,6546.315,7275.196,6811.507,7137.1914,7218.716,7119.147,6774.007,7119.4927,7142.6616,7319.257,6937.45,7176.7383,7150.96,7252.596,6819.8135,7107.046,6990.3374,7322.84,6629.1104,7232.054,7150.722,7300.3203,6707.1987,7206.692,7052.1675,7338.4478,6719.024,7225.2827,7137.639,7390.5767,6971.4375
7/24/2024,7262.758789,7066.726,6565.1045,7254.0737,6641.4966,7134.9277,6851.989,7263.1567,6720.5146,7100.36,6970.353,7247.1743,6687.7295,7038.004,6585.3267,6846.944,6660.1167,6723.332,6833.0776,7288.155,6833.457,7003.5244,7123.428,6696.5005,6985.4004,7151.487,7242.9575,7280.41,6807.387,7048.563,6550.6396,7265.0986,6812.218,7123.8696,7225.29,7107.51,6777.729,7113.1084,7149.3296,7310.9487,6936.401,7152.1875,7157.8745,7243.764,6821.842,7088.7354,7001.485,7314.867,6630.483,7220.9326,7159.0117,7293.1265,6713.0957,7188.8843,7053.963,7328.0117,6717.6943,7227.169,7147.6943,7381.3994,6969.674
7/25/2024,7240.276855,7042.0938,6561.9443,7204.9517,6627.727,7101.838,6849.5195,7217.317,6705.212,7083.1504,6954.136,7198.102,6681.6655,7017.1357,6581.3247,6830.818,6647.83,6713.62,6829.8345,7240.342,6825.12,6968.7466,7106.8145,6664.4688,6965.12,7129.6133,7239.406,7235.009,6779.6426,7040.135,6549.2554,7218.1577,6795.835,7087.2505,7203.1978,7061.8105,6766.076,7069.733,7141.96,7257.0117,6913.78,7116.6533,7136.647,7198.4385,6811.127,7058.1562,6995.804,7265.883,6617.8467,7181.2734,7140.63,7246.202,6703.1978,7143.124,7032.664,7278.4697,6698.892,7207.4775,7129.2007,7325.829,6958.33
7/26/2024,7288.166992,7031.418,6558.6973,7204.7153,6628.5156,7100.639,6855.0527,7208.9414,6706.2324,7070.1978,6956.5845,7198.0273,6688.8027,7007.926,6591.699,6804.0312,6646.873,6716.573,6832.8135,7235.6113,6824.167,6991.397,7097.6895,6652.142,6959.1377,7117.3286,7234.5317,7224.7637,6779.4395,7029.745,6560.3306,7206.225,6799.079,7100.457,7195.4653,7057.2534,6756.065,7073.684,7138.455,7246.3477,6914.129,7146.0103,7129.5303,7193.463,6806.761,7078.4355,6989.1157,7250.15,6607.8584,7193.427,7124.805,7232.988,6703.47,7171.6626,7028.2666,7266.936,6690.9453,7192.059,7120.2856,7304.407,6955.3467
7/27/2024,7288.166992,7053.0566,6559.9663,7258.2437,6642.7236,7141.34,6867.196,7265.236,6728.2695,7080.7188,6983.5293,7257.0786,6703.541,7029.489,6609.816,6823.064,6664.022,6728.0063,6836.979,7292.479,6833.633,7042.224,7115.0107,6683.4556,6984.545,7143.868,7240.182,7279.5547,6806.376,7037.7676,6578.6274,7262.0815,6824.2256,7155.877,7225.7534,7111.227,6764.5117,7122.565,7152.6177,7296.458,6943.328,7189.768,7161.7246,7250.76,6819.6113,7114.144,6999.5176,7300.4385,6619.801,7245.093,7142.8296,7285.26,6722.6094,7222.21,7045.09,7323.446,6709.6123,7213.8125,7138.5107,7353.606,6973.1504
7/28/2024,7288.166992,7056.695,6558.8037,7258.111,6642.5454,7141.0024,6874.7017,7263.2095,6729.2266,7084.024,6990.9497,7253.0225,6704.3335,7036.9526,6620.0454,6830.5073,6665.4478,6730.5806,6840.8564,7290.466,6833.3394,7019.9844,7128.0347,6686.0474,6988.9385,7156.632,7247.077,7279.265,6804.2656,7045.97,6588.153,7262.149,6826.0786,7143.7017,7238.5547,7110.146,6762.6826,7119.421,7162.016,7296.4756,6949.4375,7174.6094,7173.8057,7250.773,6823.6577,7099.449,7010.329,7300.349,6620.1436,7235.1733,7155.6797,7285.288,6729.8184,7208.292,7045.274,7323.532,6717.234,7227.2656,7148.065,7353.1997,6976.219
7/29/2024,7288.896973,7056.6367,6556.9546,7258.1963,6642.0513,7138.752,6880.51,7262.9204,6730.5625,7084.703,6993.4175,7248.939,6704.551,7038.5156,6627.062,6842.9985,6665.6714,6729.731,6843.516,7291.5923,6832.961,7023.8916,7131.301,6686.547,6991.1953,7160.022,7252.905,7279.3237,6798.833,7051.9385,6593.2773,7262.921,6826.776,7142.7866,7242.0024,7109.529,6761.5166,7114.0728,7167.772,7292.6777,6951.35,7178.834,7175.283,7251.0303,6823.442,7099.9067,7018.357,7300.3945,6620.6187,7231.162,7162.1265,7285.033,6730.614,7202.533,7043.684,7323.6484,6719.4595,7232.1904,7149.4863,7353.4536,6977.3022
7/30/2024,7241.86377,7055.7046,6561.451,7248.0205,6636.25,7132.519,6879.116,7257.529,6725.5347,7086.4634,6988.9434,7237.452,6698.6436,7040.861,6624.5166,6856.213,6665.095,6720.124,6839.5435,7288.2393,6829.4497,7010.981,7133.0977,6696.606,6988.938,7158.3003,7257.4,7274.973,6788.631,7057.1724,6583.3237,7257.8574,6822.906,7130.908,7239.6616,7100.376,6762.609,7102.1978,7168.6064,7287.9253,6942.9155,7156.818,7175.123,7244.4873,6825.981,7078.3486,7025.256,7297.1646,6628.636,7217.3115,7165.1924,7281.426,6728.9897,7180.546,7038.4023,7317.812,6716.0537,7232.0596,7145.1255,7352.6636,6975.9263
7/31/2024,7255.762207,7033.202,6561.1714,7200.3823,6621.9243,7099.2856,6871.941,7219.3745,6703.386,7073.5576,6965.7295,7192.659,6686.22,7022.4414,6617.511,6845.9497,6653.9897,6708.8516,6831.2983,7251.9473,6814.5527,6972.3525,7109.74,6679.328,6960.123,7136.397,7252.1333,7235.462,6754.145,7050.0776,6571.818,7213.994,6805.2295,7096.6455,7210.434,7058.719,6744.964,7071.4126,7154.6475,7236.161,6914.833,7126.851,7147.3916,7202.95,6813.6553,7052.6675,7016.069,7253.0186,6619.48,7180.162,7142.2905,7235.025,6709.5103,7149.1045,7013.978,7272.9395,6701.9565,7206.133,7120.57,7302.931,6956.7983
8/1/2024,7325.984863,7032.517,6566.189,7214.4604,6624.282,7108.087,6861.0547,7232.741,6713.453,7070.414,6959.4683,7207.554,6687.87,7028.3413,6617.594,6850.8335,6665.8726,6696.0215,6823.592,7258.6245,6811.1045,6989.1675,7101.07,6702.142,6956.8477,7136.9604,7250.0933,7244.4536,6758.309,7051.402,6556.911,7224.0415,6804.5786,7106.92,7203.6304,7066.6265,6748.658,7075.652,7147.907,7255.0503,6914.9985,7135.51,7150.2583,7211.924,6814.4404,7052.037,7013.8315,7263.5933,6627.21,7189.552,7136.8823,7247.6504,6708.743,7159.1035,7013.183,7283.69,6704.512,7203.3506,7108.1265,7321.3247,6964.183
8/2/2024,7308.123047,7060.653,6561.0674,7275.2905,6650.9966,7145.7734,6868.1826,7286.2295,6746.737,7088.516,6997.053,7269.5317,6718.438,7045.583,6629.7666,6838.0103,6690.748,6713.3647,6839.2725,7322.5195,6837.55,7047.958,7135.798,6695.3066,7011.0127,7150.2886,7258.7944,7306.5605,6809.5103,7056.562,6578.744,7286.035,6856.8584,7155.5527,7236.4536,7130.486,6776.1016,7129.4385,7165.433,7316.786,6955.5884,7178.094,7178.4326,7276.8916,6846.753,7117.4443,7026.333,7331.7397,6639.288,7235.5996,7157.428,7316.76,6736.234,7209.493,7068.62,7348.918,6722.032,7222.6597,7154.0503,7387.774,6990.3135
8/3/2024,7308.123047,7071.7324,6550.7866,7273.467,6672.1626,7156.551,6888.7417,7268.1904,6763.15,7087.4575,7020.0063,7259.1865,6737.0566,7052.304,6656.6914,6800.1484,6695.351,6745.2236,6867.0293,7306.108,6851.2886,7055.852,7160.229,6664.3335,7012.2617,7155.387,7264.503,7294.4736,6822.8296,7050.133,6602.3477,7270.7,6885.3813,7178.1436,7256.8115,7129.936,6775.4185,7148.6846,7176.989,7312.0913,6967.4062,7216.325,7192.0913,7271.0645,6854.5415,7142.662,7029.2754,7320.5674,6616.7847,7259.5713,7169.7954,7305.277,6745.2026,7253.095,7089.4927,7334.1147,6711.367,7224.7734,7181.553,7368.0913,6995.3354
8/4/2024,7308.123047,7079.9346,6549.1924,7270.573,6672.5024,7165.1143,6896.3794,7265.443,6763.8677,7085.423,7025.217,7254.942,6739.0522,7057.6294,6676.11,6802.461,6697.78,6758.823,6879.276,7297.3027,6850.406,7055.73,7162.273,6675.99,7013.7734,7167.805,7264.593,7294.1396,6819.6533,7051.165,6610.658,7270.15,6883.993,7183.731,7260.5854,7128.896,6777.799,7149.5815,7182.555,7308.223,6971.666,7210.6274,7201.589,7270.608,6858.2617,7130.383,7032.277,7320.3286,6616.682,7262.829,7180.4707,7305.5547,6748.904,7242.445,7078.6455,7333.065,6711.138,7235.6157,7179.844,7367.355,6998.527
8/5/2024,7059.652832,7081.065,6548.141,7267.196,6672.7104,7164.123,6901.915,7262.7544,6763.729,7085.5864,7027.268,7252.2446,6740.686,7063.252,6689.7734,6793.4497,6701.853,6767.0635,6885.529,7299.8057,6849.2905,7050.5186,7166.1953,6678.0693,7009.5635,7175.6675,7263.8745,7293.5225,6816.3716,7056.2183,6609.1484,7268.29,6882.2417,7174.5625,7259.6196,7127.1274,6780.041,7143.667,7183.741,7310.6187,6970.5347,7192.7627,7201.5786,7269.145,6861.904,7122.9424,7037.3696,7319.74,6615.3364,7251.9155,7187.7476,7304.911,6751.007,7226.282,7077.2026,7330.8755,6707.856,7241.9414,7179.3936,7365.509,7001.1216
8/6/2024,7129.214844,6965.7446,6518.56,7075.3364,6628.6333,7037.8066,6880.767,7048.8677,6700.3574,6980.615,6962.111,7052.2554,6685.011,6971.1523,6702.0635,6656.426,6657.7695,6765.703,6875.604,7083.4126,6819.9243,6904.9756,7084.257,6561.0186,6898.9463,7076.761,7226.6914,7070.5176,6715.196,6998.8403,6614.584,7046.9653,6772.43,7026.1567,7152.4336,6936.027,6702.89,6997.2534,7130.587,7090.254,6853.6187,7096.7344,7094.2686,7062.1772,6769.7207,7027.5635,7004.982,7088.1353,6554.55,7093.0435,7102.77,7083.9277,6691.2856,7115.253,6974.609,7093.382,6625.4785,7139.334,7083.9785,7121.3945,6932.421
8/7/2024,7212.130859,6957.556,6521.9033,7106.196,6619.2754,7025.4146,6846.409,7095.4404,6701.128,6969.2397,6932.717,7085.04,6697.2964,6945.466,6687.4556,6740.442,6656.771,6738.7354,6859.386,7123.9067,6818.383,6912.6772,7037.366,6599.5283,6913.8203,7042.5884,7190.1064,7124.3613,6725.0854,6979.0767,6584.0825,7101.362,6783.5415,7044.6704,7105.8467,6966.4077,6724.8706,6986.162,7099.7393,7134.6865,6856.6807,7065.0874,7060.4014,7103.031,6790.337,6973.894,6970.0015,7147.633,6578.389,7112.982,7063.509,7134.366,6688.9336,7057.2163,6946.611,7151.5366,6627.9873,7123.246,7031.2485,7188.231,6932.079
8/8/2024,7195.121094,6988.9995,6530.775,7172.9224,6649.884,7078.542,6840.3325,7169.4834,6750.07,7001.9995,6959.834,7152.5796,6728.2964,6983.938,6684.7114,6747.2104,6695.482,6733.185,6857.2773,7194.669,6842.829,6982.0615,7079.844,6633.28,6964.75,7070.039,7178.8735,7201.169,6778.085,6994.567,6583.9634,7180.661,6833.2974,7099.411,7148.865,7037.6895,6777.326,7052.9795,7110.7295,7207.1064,6899.555,7094.9253,7114.417,7180.426,6825.9097,7048.813,6980.182,7225.167,6616.2534,7164.2783,7091.762,7220.7,6730.124,7107.011,7020.3096,7228.501,6653.3228,7156.2026,7088.9717,7269.189,6978.3667
8/9/2024,7256.996094,7005.428,6541.284,7170.723,6660.765,7091.58,6849.404,7163.901,6757.1665,7022.506,6966.881,7153.531,6728.6885,6995.639,6694.642,6779.4243,6703.064,6748.5566,6861.6704,7208.619,6846.794,6985.4644,7084.797,6658.322,6984.2476,7099.732,7174.445,7189.3945,6792.7046,7018.5283,6611.476,7175.7295,6836.2354,7108.747,7157.0054,7038.0537,6809.653,7080.552,7116.53,7189.2866,6903.9854,7134.5063,7130.576,7174.3027,6821.8027,7074.228,6997.9927,7211.3574,6644.3296,7174.8193,7108.0415,7206.8823,6751.139,7137.059,7026.337,7217.282,6675.9,7177.984,7104.858,7261.404,6984.588
8/10/2024,7256.996094,7038.1216,6555.436,7220.008,6681.3867,7118.7036,6876.9395,7222.85,6779.763,7050.4575,7002.8286,7206.4805,6745.8354,7025.609,6702.752,6766.4272,6718.738,6766.019,6879.984,7250.657,6853.6396,7031.5317,7121.2563,6695.0664,7010.9844,7135.293,7188.5757,7245.9414,6829.605,7045.258,6627.606,7231.305,6866.9756,7143.0083,7201.0786,7091.044,6823.8945,7110.488,7139.291,7247.5654,6940.1714,7159.755,7164.3794,7230.6323,6846.1465,7095.5283,7018.284,7270.777,6654.1377,7204.0522,7142.3486,7263.367,6768.7847,7164.28,7063.43,7276.8887,6693.304,7202.5117,7147.1025,7322.3228,7002.1636
8/11/2024,7256.996094,7047.025,6563.5146,7221.121,6681.9873,7125.002,6893.2705,7224.2324,6779.743,7060.726,7013.0913,7209.003,6748.9043,7037.322,6707.609,6780.5337,6720.09,6778.2134,6889.884,7250.728,6853.3,7017.349,7133.8594,6700.3667,7015.2744,7151.2456,7200.311,7245.821,6829.2676,7063.386,6639.4165,7230.0005,6865.301,7147.995,7217.4233,7090.825,6801.4995,7114.5034,7151.677,7243.05,6946.29,7153.725,7175.0312,7230.92,6848.9517,7102.7544,7031.349,7270.6084,6657.5586,7209.0605,7158.6235,7263.349,6772.4785,7172.685,7069.165,7276.065,6701.0317,7213.229,7161.279,7322.6694,7006.7466
8/12/2024,7297.625,7048.184,6570.199,7221.6514,6681.597,7124.818,6901.8384,7220.6055,6777.9937,7063.489,7016.78,7207.5107,6751.211,7042.3926,6709.6436,6794.171,6722.577,6786.3936,6894.399,7258.5674,6858.7007,7017.258,7140.265,6695.294,7011.05,7152.2646,7209.2314,7245.378,6824.619,7072.11,6641.8135,7226.2114,6862.9546,7144.8643,7222.883,7090.442,6784.57,7110.402,7158.2354,7241.8213,6946.604,7155.481,7176.8804,7230.0723,6852.251,7097.5146,7038.1255,7270.0874,6658.1226,7204.618,7164.233,7263.813,6778.0503,7170.421,7070.3906,7275.738,6703.242,7214.0264,7164.4663,7320.6807,7009.453
8/13/2024,7356.638184,7065.038,6574.4785,7258.569,6691.649,7150.133,6916.129,7261.0874,6791.958,7074.4355,7037.0864,7248.377,6764.3457,7057.348,6716.4414,6809.516,6728.226,6796.288,6902.0806,7293.107,6865.3096,7049.1685,7155.554,6707.822,7031.475,7169.196,7222.5996,7283.3203,6844.1934,7085.1797,6650.253,7265.1357,6880.7505,7179.835,7246.2246,7126.171,6789.231,7138.1304,7172.279,7286.0024,6967.8096,7184.6597,7196.3765,7269.113,6864.5273,7129.2217,7047.758,7309.8354,6663.273,7237.417,7179.7676,7304.1123,6794.577,7202.6562,7090.9736,7316.35,6713.9346,7231.699,7183.0215,7362.593,7022.192
8/14/2024,7436.039063,7100.2363,6586.9136,7300.0786,6710.4966,7186.2256,6926.419,7318.6694,6813.458,7104.567,7051.8613,7295.365,6779.844,7086.9194,6722.523,6856.136,6748.7827,6805.837,6908.3613,7341.9883,6873.5737,7075.5093,7179.7827,6740.9146,7052.737,7203.0684,7239.6753,7334.974,6872.1177,7112.2017,6653.094,7320.75,6910.397,7215.878,7274.609,7174.191,6818.0933,7183.799,7191.3306,7337.4507,6993.4165,7210.9634,7230.025,7318.7173,6886.2344,7156.0444,7069.2197,7364.919,6687.075,7285.361,7210.4727,7356.261,6815.8936,7237.9453,7119.5757,7371.445,6738.4863,7272.0933,7209.6904,7424.1826,7040.989
8/15/2024,7409.500977,7149.1284,6603.911,7375.447,6745.4316,7240.2075,6950.0728,7391.401,6862.1045,7150.1924,7091.608,7370.2446,6810.1714,7132.9956,6734.024,6857.5044,6787.718,6824.4014,6924.2354,7413.494,6894.899,7136.852,7235.335,6790.432,7089.6084,7246.145,7268.0044,7410.7847,6915.0986,7146.7476,6667.939,7395.37,6964.6924,7269.1655,7331.025,7247.7964,6864.8086,7246.934,7226.148,7415.101,7032.9604,7264.5005,7289.2295,7394.9785,6928.4033,7218.609,7107.9585,7441.5947,6717.568,7335.564,7261.836,7438.1953,6845.6855,7289.844,7186.2725,7447.184,6771.811,7320.3003,7275.3726,7500.5806,7078.2783
