date,actual,gru_mcd_1234,gru_mcd_1234_L,gru_mcd_1234_U,gru_mcd_42,gru_mcd_42_L,gru_mcd_42_U,gru_mcd_73,gru_mcd_73_L,gru_mcd_73_U,gru_mcd_31415,gru_mcd_31415_L,gru_mcd_31415_U,gru_mcd_271828183,gru_mcd_271828183_L,gru_mcd_271828183_U,lstm_mcd_31415,lstm_mcd_31415_L,lstm_mcd_31415_U,lstm_mcd_73,lstm_mcd_73_L,lstm_mcd_73_U,lstm_mcd_271828183,lstm_mcd_271828183_L,lstm_mcd_271828183_U,lstm_mcd_42,lstm_mcd_42_L,lstm_mcd_42_U,lstm_mcd_1234,lstm_mcd_1234_L,lstm_mcd_1234_U,transformer_mcd_1234,transformer_mcd_1234_L,transformer_mcd_1234_U,transformer_mcd_31415,transformer_mcd_31415_L,transformer_mcd_31415_U,transformer_mcd_73,transformer_mcd_73_L,transformer_mcd_73_U,transformer_mcd_42,transformer_mcd_42_L,transformer_mcd_42_U,transformer_mcd_271828183,transformer_mcd_271828183_L,transformer_mcd_271828183_U,tcn_mcd_73,tcn_mcd_73_L,tcn_mcd_73_U,tcn_mcd_42,tcn_mcd_42_L,tcn_mcd_42_U,tcn_mcd_31415,tcn_mcd_31415_L,tcn_mcd_31415_U,tcn_mcd_1234,tcn_mcd_1234_L,tcn_mcd_1234_U,tcn_mcd_271828183,tcn_mcd_271828183_L,tcn_mcd_271828183_U,gru_hllla_31415,gru_hllla_31415_L,gru_hllla_31415_U,gru_hllla_73,gru_hllla_73_L,gru_hllla_73_U,gru_hllla_42,gru_hllla_42_L,gru_hllla_42_U,gru_hllla_1234,gru_hllla_1234_L,gru_hllla_1234_U,gru_hllla_271828183,gru_hllla_271828183_L,gru_hllla_271828183_U
2024-03-09,7381.907227,7277.1035,7091.077026,7459.937476,7165.2754,6999.96322,7329.991785,7191.0225,7047.467346,7293.217664,7284.334,7188.018201,7358.510986,7287.833,7095.75752,7473.067358,7160.781,6811.85824,7423.059045,7162.05,6923.158789,7315.021167,7194.5396,7011.661401,7368.156494,7214.185,6995.083044,7401.153613,7233.1743,7012.700476,7376.1979,6989.384,6908.028967285156,7067.752490234375,6822.6675,6655.256848144531,7032.03828125,6825.5894,6688.552673339844,6972.930566406249,6962.1123,6717.952465820313,7200.442822265625,6939.7476,6772.5916015625,7149.012951660156,7318.321,7234.420849609375,7422.397021484375,7284.969,7275.050329589843,7298.141857910156,7378.785,7309.829162597656,7470.875256347656,7335.4443,7245.539733886719,7443.722546386719,7404.377,7338.656750488281,7455.592736816407,7131.703,7004.7734,7258.633,7265.4614,7178.48,7352.443,7262.4277,7195.4478,7329.4077,7211.311,7122.138,7300.484,7222.708,7150.492,7294.924
2024-03-10,7381.907227,7279.364,7130.839099,7429.488379,7164.405,7011.012561,7299.412463,7190.8296,7068.014136,7291.780811,7270.547,7158.715198,7353.626599,7286.917,7081.687354,7482.823511,7145.7974,6884.224829,7386.382251,7189.0825,7002.843762,7376.495081,7224.6777,7011.396667,7415.111304,7208.3276,6983.386426,7414.551599,7239.483,7083.180029,7394.718848,6989.681,6935.076171875,7060.419860839844,6804.503,6639.107763671875,7017.711474609375,6814.14,6679.163537597657,6976.924426269531,6966.1675,6728.776892089843,7237.141430664063,6936.912,6777.850280761719,7144.630346679687,7315.726,7217.908862304687,7429.226049804687,7284.4956,7272.910717773438,7297.020703125,7381.06,7306.19912109375,7453.75576171875,7337.4985,7237.021435546875,7421.097863769532,7393.9824,7339.877978515625,7441.748669433594,7135.876,7008.7065,7263.0454,7269.362,7182.0845,7356.639,7268.902,7201.6826,7336.121,7218.074,7128.3115,7307.837,7224.1235,7151.8433,7296.404
2024-03-11,7381.907227,7309.3086,7144.510376,7462.988818,7178.93,6991.008325,7308.246436,7197.303,7093.729248,7294.804321,7283.99,7197.203052,7360.419238,7294.342,7120.663293,7498.686084,7147.143,6874.676392,7392.699609,7185.4873,7021.338794,7390.051941,7206.181,7016.524597,7394.578381,7222.987,7045.629163,7372.886426,7245.73,7081.684009,7400.321204,6994.01,6922.457080078125,7096.505676269531,6821.805,6639.355932617187,7006.255224609375,6809.3525,6675.19541015625,6940.749340820313,6947.143,6706.079418945313,7180.476574707031,6922.6777,6745.966491699219,7131.823266601562,7307.34,7234.013659667969,7388.4599609375,7285.4917,7275.180712890625,7299.883374023438,7384.6187,7295.591955566406,7471.6370849609375,7338.062,7246.344018554688,7433.779431152344,7395.292,7320.056140136719,7450.01298828125,7137.448,7009.833,7265.0635,7270.55,7183.098,7358.0015,7269.397,7201.952,7336.842,7217.596,7127.394,7307.7983,7224.0537,7151.6943,7296.413
2024-03-12,7381.907227,7308.576,7167.225696,7451.40918,7201.895,7033.770215,7333.401172,7224.8794,7114.61908,7329.407288,7314.8296,7225.571912,7388.45791,7293.212,7082.010376,7481.552539,7184.0444,6909.761987,7464.859839,7177.3525,6955.704993,7388.4552,7233.1387,7007.886816,7424.18728,7224.478,7018.499634,7393.991199,7266.7827,7106.213623,7424.988831,7013.207,6928.677758789063,7079.532250976563,6803.6943,6640.321081542968,7022.008410644531,6847.48,6718.072912597656,6981.721276855468,6965.785,6716.8033447265625,7236.291540527343,6963.108,6803.64326171875,7219.951916503906,7323.2905,7257.732177734375,7438.5275390625,7293.9673,7283.717712402344,7306.2291015625,7387.4995,7312.63984375,7452.959155273437,7356.94,7250.086267089844,7477.637524414063,7402.5737,7355.7750244140625,7449.968725585937,7154.0054,7026.79,7281.2207,7298.1235,7211.1973,7385.05,7298.6426,7231.622,7365.663,7241.6587,7151.758,7331.5596,7245.288,7173.295,7317.2812
2024-03-13,7421.207031,7308.5513,7117.697986,7495.625818,7212.872,7054.183777,7332.880139,7221.073,7107.787158,7324.869788,7317.2793,7204.63374,7401.920276,7296.585,7114.131384,7478.517029,7174.1094,6894.796167,7401.421912,7190.5337,6965.563293,7352.164319,7236.186,7039.740015,7386.338,7244.1655,7070.394324,7407.781226,7279.4316,7114.964575,7463.448401,7010.1006,6928.070227050781,7086.760913085937,6810.179,6635.844873046875,7023.637609863281,6834.4307,6688.272302246094,6977.147778320313,7001.997,6756.305688476563,7307.321936035156,6941.5957,6763.357482910156,7132.112036132812,7319.9395,7225.078588867187,7401.537487792969,7299.4033,7286.251867675781,7311.966748046875,7385.2793,7307.408715820313,7471.085217285156,7357.486,7240.063903808594,7460.636389160156,7406.944,7347.598742675781,7460.32783203125,7163.583,7036.327,7290.839,7297.86,7210.909,7384.8105,7298.2866,7231.3745,7365.1987,7238.296,7147.535,7329.0566,7244.699,7173.149,7316.2495
2024-03-14,7433.314941,7317.264,7170.020532,7481.762219,7225.747,7111.213831,7370.165186,7254.607,7137.416174,7371.322791,7332.9937,7209.99491,7417.441467,7322.811,7110.295544,7536.382764,7199.3164,6938.682922,7433.384265,7194.8994,7030.29845,7338.200195,7244.794,7070.963916,7411.077222,7248.444,7081.891479,7456.997607,7302.165,7167.392493,7462.948083,7034.737,6942.784716796875,7117.204309082032,6830.3433,6670.870910644531,7008.335986328125,6852.2236,6718.858898925781,7003.3388671875,6996.956,6767.19775390625,7256.5880859375,6991.8438,6819.793664550782,7215.593603515625,7358.1167,7255.733764648437,7439.347180175781,7338.861,7325.566967773438,7351.488818359375,7424.946,7354.459033203125,7511.048620605468,7394.5044,7286.299621582031,7506.846337890625,7452.0005,7395.853515625,7496.112353515625,7178.336,7051.0103,7305.6616,7323.1133,7236.112,7410.1147,7319.541,7252.4443,7386.6377,7264.9155,7174.699,7355.132,7272.953,7201.299,7344.6074
2024-03-15,7328.054199,7336.2515,7200.031885,7510.797754,7235.102,7103.188037,7357.493958,7243.8105,7107.301929,7340.723926,7328.801,7218.931531,7425.855933,7328.348,7152.424915,7550.663782,7218.418,6958.015503,7459.021191,7188.2695,7003.342432,7380.598218,7263.6504,7087.763025,7429.493933,7261.378,7102.5203,7402.995996,7298.0674,7097.041138,7472.63927,7034.7637,6941.642858886718,7111.540307617187,6817.301,6654.051647949219,6976.745874023437,6854.8438,6736.225524902344,7034.152844238281,7030.4736,6798.987524414062,7289.705126953125,7003.063,6791.380419921875,7261.672021484375,7364.406,7278.0345703125,7442.722229003906,7344.4683,7332.069323730469,7358.275659179688,7440.1855,7367.170178222656,7519.91806640625,7411.3545,7292.736535644532,7512.888208007813,7459.384,7401.279309082031,7506.98896484375,7177.5127,7050.484,7304.5415,7318.585,7231.3745,7405.7954,7314.4155,7247.088,7381.743,7260.4546,7170.1353,7350.774,7271.1157,7199.4443,7342.787
2024-03-16,7328.054199,7255.8105,7102.957666,7392.824597,7164.098,6970.338208,7303.94469,7187.294,7071.524841,7274.387537,7261.213,7174.052917,7351.025574,7281.13,7043.231042,7475.664575,7155.0337,6897.903027,7389.850818,7180.8486,6960.968506,7341.709363,7213.794,7012.197217,7377.206946,7219.937,7049.236304,7359.880249,7262.253,7074.278918,7413.5578,6977.3086,6894.846618652344,7072.9587890625,6793.7676,6596.534399414062,6995.082470703125,6798.064,6647.041723632812,7000.935729980469,6951.1904,6745.029113769531,7177.678515625,6958.947,6784.491003417968,7160.019091796875,7272.7417,7181.796984863281,7358.59912109375,7245.652,7234.240417480469,7257.534558105469,7336.1035,7268.874377441406,7414.105883789062,7308.7114,7196.363757324219,7418.838757324219,7347.1987,7283.672204589844,7398.613989257812,7125.6343,6998.403,7252.8657,7229.0303,7141.562,7316.4985,7231.008,7162.4683,7299.5474,7184.595,7090.982,7278.2085,7186.64,7114.9746,7258.3057
2024-03-17,7328.054199,7239.156,7084.146326,7384.668311,7153.311,6963.278333,7284.671423,7170.6904,7058.309778,7281.635608,7246.24,7140.29906,7338.852148,7266.2563,7049.17738,7500.555652,7142.0527,6917.206506,7350.617139,7128.587,6915.36687,7319.014172,7185.2583,6956.235583,7389.535815,7199.6357,7007.975378,7372.325464,7240.8745,7096.584705,7394.23949,6980.2676,6909.7464599609375,7059.474194335938,6794.217,6639.314807128906,6977.664404296875,6814.29,6669.898107910156,7005.499670410156,6957.0576,6741.975646972656,7177.902429199219,6928.4873,6750.833166503906,7104.949768066406,7257.916,7171.771789550781,7351.6638671875,7243.0513,7231.28671875,7256.53662109375,7333.0713,7261.995520019531,7411.033837890625,7307.6836,7205.348083496094,7426.28935546875,7347.3174,7291.12724609375,7387.205749511719,7109.0117,6981.8057,7236.218,7235.856,7148.5737,7323.138,7235.8,7167.5444,7304.055,7187.3267,7094.9995,7279.654,7185.7817,7114.194,7257.3696
2024-03-18,7302.449219,7260.7925,7120.255127,7454.708521,7157.8306,7023.049011,7266.425305,7180.195,7085.848181,7298.847375,7254.547,7154.407642,7325.504163,7260.8394,7090.420459,7456.716882,7124.195,6880.238586,7345.638733,7128.3,6922.570569,7298.596545,7191.348,7026.094739,7373.338696,7204.627,7042.006152,7352.749255,7209.5664,7043.721301,7381.278101,6978.8164,6916.509729003907,7066.847436523438,6803.006,6639.748706054687,6979.101611328125,6824.515,6683.053015136718,7037.639868164062,6943.889,6667.627526855469,7216.945019531249,6920.687,6737.1954345703125,7151.623388671875,7259.772,7149.563793945313,7341.814880371094,7244.84,7232.63193359375,7258.133984375,7344.149,7278.691638183594,7410.052124023437,7311.7026,7219.539196777344,7432.911975097656,7353.6187,7307.561987304687,7393.593115234375,7108.263,6980.59,7235.9365,7233.7666,7146.7085,7320.8247,7230.6777,7162.511,7298.844,7186.458,7094.31,7278.606,7190.5103,7118.6494,7262.371
2024-03-19,7336.746094,7195.0225,7024.59834,7370.895862,7129.5786,6981.461365,7256.721411,7132.2944,6997.815161,7241.488062,7209.437,7113.580713,7286.612708,7239.4688,7042.79259,7421.951685,7113.2705,6888.773523,7285.641187,7103.152,6884.988757,7287.26095,7139.085,6958.311658,7347.52251,7188.7305,7054.74386,7336.836487,7185.9893,7035.716479,7373.646082,6941.149,6879.398681640625,7022.648266601563,6795.6826,6637.120764160156,7007.066906738281,6802.7236,6655.580651855469,6967.809045410157,6908.087,6725.418469238281,7110.684252929687,6883.9814,6672.902880859375,7100.614184570312,7224.392,7149.089636230468,7308.799572753906,7210.7783,7198.766247558594,7220.503857421875,7307.183,7234.922155761718,7388.973095703125,7272.882,7147.886389160156,7377.280102539063,7327.984,7274.292712402344,7374.893359375,7083.2705,6953.978,7212.563,7183.4775,7095.843,7271.1123,7186.7095,7118.119,7255.3,7144.8755,7050.9883,7238.7627,7147.7544,7075.6553,7219.8535
2024-03-20,7331.12793,7239.06,7106.985583,7420.449097,7118.697,6949.083557,7245.14856,7143.267,7037.246362,7256.09967,7232.7695,7153.975439,7313.853406,7240.775,7042.221216,7438.593054,7119.4727,6919.520996,7315.082068,7114.6514,6889.633411,7291.656335,7128.246,6903.79635,7325.437659,7192.4395,7010.388745,7329.762146,7202.681,7014.043555,7336.109766,6942.429,6877.6419677734375,7015.400158691406,6788.0317,6622.741369628906,6953.406103515625,6784.4893,6675.403332519531,6929.528588867187,6920.596,6661.243920898438,7160.226879882813,6904.1987,6737.459545898438,7092.395776367188,7273.01,7159.04150390625,7357.350817871094,7240.6787,7226.288488769531,7251.755834960937,7341.0605,7261.917224121094,7421.994641113281,7305.35,7189.090319824219,7453.950793457031,7355.507,7296.18798828125,7402.363989257812,7087.9766,6958.821,7217.1323,7222.718,7135.1484,7310.287,7221.6777,7153.9604,7289.395,7179.3096,7088.501,7270.118,7175.507,7103.1914,7247.8223
2024-03-21,7338.353027,7235.917,7085.077063,7413.974768,7156.3105,6980.638635,7303.225232,7161.0933,7059.752502,7267.194189,7244.709,7143.359692,7329.417944,7236.963,7015.058582,7410.761011,7104.178,6846.570288,7278.294592,7109.7476,6924.621252,7296.716418,7153.281,6954.459631,7314.858411,7172.6533,6947.007373,7333.722388,7192.819,7039.28949,7355.842639,6944.0527,6880.44296875,7019.616271972656,6798.0938,6629.716088867188,6993.108813476562,6800.6255,6648.05107421875,6978.804321289063,6940.5723,6683.666003417969,7195.679187011719,6910.266,6733.062817382813,7115.647338867188,7270.315,7171.186096191406,7376.364196777344,7241.784,7230.674450683594,7255.689172363282,7338.268,7276.371228027344,7427.177038574218,7295.11,7195.856774902344,7408.38974609375,7356.9204,7292.727099609375,7401.701147460937,7099.368,6969.945,7228.7915,7227.157,7140.3037,7314.0107,7223.345,7156.1655,7290.525,7183.175,7092.283,7274.0664,7183.3535,7110.9077,7255.7993
2024-03-22,7350.151855,7250.299,7091.443481,7402.306787,7149.9175,6991.41488,7275.650684,7154.1987,7037.527869,7274.61134,7225.0864,7124.636279,7311.106274,7249.571,7039.538916,7439.67124,7106.958,6782.265515,7346.950024,7138.8374,6940.966785,7292.766321,7168.831,6961.166602,7321.500989,7201.272,7015.919226,7367.996021,7215.188,7051.98324,7390.339465,6937.8735,6846.786120605469,7009.259240722657,6800.264,6662.180334472656,6958.595764160156,6771.737,6649.995727539063,6896.121313476562,6933.814,6698.495190429688,7184.591076660156,6912.739,6737.56513671875,7140.16650390625,7271.0576,7164.973071289062,7375.3716796875,7248.295,7237.277270507812,7260.356799316406,7342.596,7276.785083007812,7431.501403808594,7309.9194,7203.451647949219,7423.338208007813,7363.9004,7317.463830566407,7405.912561035157,7109.607,6981.426,7237.788,7221.8525,7135.703,7308.002,7218.543,7152.5635,7284.5225,7176.3433,7086.818,7265.8687,7180.267,7108.24,7252.294
2024-03-23,7350.151855,7241.355,7064.613879,7407.194055,7140.025,6970.209033,7259.934131,7146.475,7041.758105,7244.108716,7245.041,7133.404211,7309.127148,7235.622,7015.545886,7432.407947,7133.2476,6867.533765,7430.196387,7140.591,6945.800049,7296.426221,7169.5273,6986.79259,7329.798242,7209.1187,7046.429688,7340.098633,7218.0933,7018.837231,7392.57688,6924.3486,6854.57197265625,6988.675402832031,6802.753,6634.028747558594,7018.53447265625,6800.8066,6679.40302734375,6969.835314941406,6918.5293,6737.1788330078125,7154.261999511718,6907.0645,6721.038793945312,7120.002282714843,7282.7505,7187.040075683593,7364.348815917969,7256.9917,7247.727392578125,7267.0355224609375,7360.9604,7296.000134277344,7441.706262207032,7327.2705,7216.512561035156,7442.248315429688,7379.779,7320.146545410156,7439.3263671875,7097.7383,6969.5337,7225.943,7213.412,7126.1,7300.724,7211.6294,7144.64,7278.6187,7173.161,7082.31,7264.012,7182.2983,7109.539,7255.0576
2024-03-24,7350.151855,7229.892,7076.501648,7401.261523,7142.8765,6984.948071,7267.705737,7156.1343,7030.532214,7247.746338,7245.453,7163.794604,7316.10813,7275.058,7093.780481,7496.081628,7120.9517,6871.78009,7373.803674,7108.3076,6932.476917,7259.912561,7165.127,6954.978284,7369.39137,7211.695,7021.191577,7366.236792,7209.6963,7055.538794,7369.602637,6932.288,6865.759265136719,7002.753723144531,6789.6426,6652.245520019531,6946.662841796875,6801.4126,6655.790625,6944.879345703125,6922.585,6712.898010253906,7186.855078125,6915.2583,6725.464770507812,7156.122937011719,7271.83,7185.114489746094,7386.397204589844,7257.4663,7246.897204589844,7271.640930175781,7362.845,7309.751171875,7444.054479980468,7324.1323,7217.618212890625,7436.555908203125,7376.2207,7318.941564941406,7441.936926269531,7098.2085,6970.311,7226.106,7227.2573,7140.078,7314.4365,7222.0137,7155.2217,7288.8057,7183.2944,7093.293,7273.296,7186.2524,7113.335,7259.17
2024-03-25,7377.759766,7242.8926,7075.059912,7425.098413,7144.3906,7002.081519,7276.865552,7158.94,7038.994067,7259.93623,7254.678,7151.648962,7335.168127,7290.6133,7107.625586,7464.726099,7094.514,6847.940308,7376.485132,7139.5444,6987.160339,7304.194702,7157.676,6962.670581,7331.493628,7205.145,7043.087781,7398.57251,7203.088,7051.31084,7336.459583,6927.0015,6862.311315917968,7009.377893066406,6761.831,6577.8431396484375,6930.574951171875,6794.268,6660.8341796875,6944.513854980469,6922.6206,6710.558044433594,7112.8223876953125,6900.9937,6708.336791992188,7068.866784667969,7275.467,7202.956970214844,7379.666040039063,7259.8184,7247.591467285156,7275.079455566406,7354.808,7276.853784179688,7434.302282714843,7326.2563,7233.941418457031,7419.313684082032,7373.53,7326.731555175781,7407.952404785156,7099.663,6971.647,7227.679,7226.123,7138.953,7313.293,7222.2324,7155.462,7289.003,7182.3594,7091.9707,7272.748,7188.9966,7115.8877,7262.1055
2024-03-26,7365.664063,7292.8,7135.680664,7464.807886,7162.4434,7000.99281,7313.091162,7188.719,7069.268982,7284.402112,7287.1123,7203.91803,7351.84646,7289.7876,7070.039172,7462.553601,7137.1265,6858.181042,7366.972827,7134.4917,6956.996643,7338.389661,7186.1904,7004.005066,7348.35531,7234.837,7065.289099,7405.83479,7232.4546,7004.695154,7414.360474,6940.341,6874.415649414063,7015.893530273437,6792.6064,6632.340698242188,6943.318310546875,6814.551,6659.91640625,6959.892919921875,6937.8394,6674.8599609375,7206.461376953125,6922.535,6748.242004394531,7205.892651367188,7307.3687,7216.845288085938,7425.069372558593,7289.3027,7278.79140625,7303.50673828125,7395.034,7323.157934570312,7479.991918945312,7359.381,7274.497265625,7449.373388671875,7404.569,7337.945153808594,7468.596508789063,7111.122,6982.617,7239.627,7260.3413,7172.654,7348.029,7262.122,7195.2056,7329.0386,7216.127,7125.545,7306.709,7218.558,7145.239,7291.8774
2024-03-27,7310.091797,7282.9326,7149.075513,7417.133618,7151.788,7006.662634,7289.804309,7174.7007,7067.390698,7285.684448,7291.966,7182.032458,7369.46394,7297.538,7106.587903,7475.249158,7142.6855,6907.616785,7371.111707,7154.7256,6978.362781,7315.641956,7206.179,7000.360217,7413.518579,7239.35,7009.21886,7398.090332,7217.061,7051.432214,7369.085022,6944.3467,6866.700073242188,7012.261669921875,6763.0454,6597.382897949219,6939.461181640625,6816.0127,6667.245715332031,6974.081127929688,6961.6934,6768.460180664062,7239.56796875,6920.882,6727.265759277344,7119.998388671875,7295.47,7224.380712890625,7383.653381347656,7278.0996,7266.754650878906,7290.9025390625,7373.009,7295.352819824218,7433.802453613282,7350.2163,7224.606506347656,7449.933435058594,7386.5586,7314.856823730469,7434.019226074219,7113.0444,6984.659,7241.4297,7247.698,7159.998,7335.3984,7245.917,7178.75,7313.084,7200.7812,7109.624,7291.9385,7205.2876,7132.107,7278.4683
2024-03-28,7288.812988,7225.695,7043.700342,7382.107434,7128.139,6979.021497,7279.68335,7138.1255,7024.60802,7229.903857,7246.628,7139.86001,7322.258557,7247.558,7062.332593,7426.623987,7090.879,6858.456055,7308.481934,7145.3594,6916.728125,7316.66001,7162.6675,6962.64458,7349.690137,7207.692,7040.932495,7362.014465,7215.1274,7071.820264,7370.100024,6895.4175,6830.6658203125,6967.741748046875,6760.364,6567.852331542968,6975.78046875,6793.978,6639.532604980469,6974.043469238281,6913.76,6673.332373046875,7131.991845703125,6926.1533,6743.174694824219,7107.374963378907,7240.308,7138.643090820313,7344.703918457031,7229.1255,7218.493298339844,7238.22255859375,7324.6226,7242.913708496094,7393.199816894531,7289.4883,7186.010339355469,7417.982299804687,7337.9526,7284.22314453125,7394.576586914062,7079.361,6949.4844,7209.2373,7197.958,7109.5547,7286.3613,7203.8887,7136.108,7271.6694,7161.56,7068.7896,7254.3306,7156.9766,7083.3193,7230.634
2024-03-29,7288.812988,7214.4575,7055.176636,7364.22677,7112.284,6954.26322,7254.352954,7129.1294,7027.041528,7224.892017,7232.365,7130.821094,7323.524792,7254.052,7041.929224,7452.787451,7090.747,6873.689893,7295.493274,7124.2515,6974.314026,7336.844666,7138.623,6926.723413,7307.877551,7195.145,7051.37959,7371.926282,7195.772,7010.469604,7361.297461,6897.3535,6830.592810058593,6963.322595214844,6755.489,6605.634973144532,6941.328686523438,6776.177,6634.689904785157,6932.259033203125,6909.841,6700.975244140625,7158.142846679687,6877.6875,6712.100817871094,7067.312670898437,7233.297,7089.908312988281,7323.865344238281,7216.8994,7203.696569824218,7227.853405761719,7301.895,7236.101733398437,7391.260583496094,7273.879,7150.721081542969,7429.404614257813,7318.837,7241.326611328125,7368.088171386718,7066.103,6936.447,7195.7593,7196.4854,7108.4795,7284.491,7199.117,7131.6265,7266.608,7153.171,7060.2974,7246.0444,7147.615,7074.1406,7221.09
2024-03-30,7288.812988,7207.41,7031.977734,7354.12384,7092.666,6927.513965,7237.767151,7109.017,6987.281445,7212.287964,7210.467,7108.794507,7289.658325,7229.38,7031.08363,7452.400391,7096.505,6882.223889,7324.160547,7110.1123,6938.323633,7280.38407,7125.265,6930.758496,7293.220776,7162.2363,7003.205811,7321.378625,7190.9893,7013.6198,7364.834607,6891.5356,6832.016369628906,6959.226135253906,6767.0396,6624.202661132813,6963.509582519531,6768.2095,6628.691394042969,6919.412438964844,6929.0557,6712.584899902344,7197.033215332031,6886.9155,6720.59287109375,7105.418176269532,7218.503,7126.853259277344,7288.955627441406,7211.455,7201.782385253906,7224.2478515625,7303.884,7231.381457519531,7385.789343261718,7267.828,7161.996154785156,7385.241369628906,7313.855,7251.409521484375,7358.442395019531,7052.5083,6922.6724,7182.344,7175.5205,7087.5806,7263.4604,7179.3145,7111.6753,7246.9536,7138.677,7045.612,7231.7417,7136.4277,7063.0293,7209.826
2024-03-31,7288.812988,7188.8833,7018.416772,7343.287341,7102.0444,6940.581128,7246.168396,7115.0293,7010.171265,7218.68717,7215.8555,7103.920667,7305.223059,7226.5156,7036.632263,7442.515796,7075.727,6828.40603,7317.667065,7096.0405,6930.74668,7267.115576,7127.463,6946.240063,7301.844153,7180.3193,7015.247278,7370.662024,7159.2925,7010.564709,7314.575146,6895.123,6826.508581542968,6972.468542480468,6735.692,6555.97783203125,6934.784777832031,6763.4062,6629.9844970703125,6924.501513671875,6897.333,6664.440283203125,7154.429162597656,6883.28,6650.977856445313,7091.072082519531,7231.503,7141.017553710937,7320.606860351562,7211.214,7200.321850585938,7221.670922851563,7308.8325,7240.964514160156,7387.606188964844,7273.86,7162.939501953125,7395.661218261719,7316.39,7246.933483886719,7356.514514160156,7048.634,6918.846,7178.4214,7180.626,7092.868,7268.384,7184.0127,7116.6763,7251.349,7145.9272,7053.643,7238.2114,7139.0967,7065.6646,7212.529
2024-04-01,7205.061035,7207.9805,7044.960291,7375.732239,7103.1675,6929.516663,7224.052014,7128.3965,6997.968872,7238.922571,7223.0596,7134.117566,7302.411633,7207.5396,7024.35957,7371.802893,7085.53,6860.094263,7299.675989,7098.91,6914.563696,7287.356763,7136.4277,6924.302979,7317.733582,7149.631,6965.617664,7318.845984,7157.4556,7011.458655,7317.465527,6886.7114,6815.362414550781,6980.852575683593,6758.6357,6565.14189453125,6972.079931640625,6767.9863,6621.692993164063,6910.095556640625,6898.3413,6675.939855957031,7172.2015625,6872.3745,6722.034533691406,7072.871997070312,7229.685,7141.674279785157,7327.529943847656,7211.7744,7201.625439453125,7223.054309082031,7303.152,7225.340466308594,7397.089453125,7266.465,7173.357189941406,7360.718334960938,7313.4927,7248.375,7376.583337402344,7047.923,6917.968,7177.878,7179.2524,7091.5654,7266.9395,7182.797,7115.5337,7250.06,7143.3496,7050.947,7235.7524,7140.066,7066.5024,7213.6294
2024-04-02,7236.983887,7141.955,6973.726062,7300.565759,7050.051,6909.860327,7198.213477,7067.2314,6948.016333,7196.774902,7151.668,7041.851367,7249.802051,7187.616,7001.03595,7384.964514,7024.4062,6717.342578,7238.995959,7052.115,6858.335339,7216.006604,7080.362,6928.951721,7237.337073,7126.9985,6912.060339,7284.816797,7144.584,6953.280383,7291.11167,6846.1455,6769.057702636719,6911.104064941406,6724.091,6557.4474609375,6904.4870727539055,6725.6133,6582.390466308594,6915.471740722656,6869.177,6633.75,7122.755712890625,6817.595,6658.516833496094,6985.631591796875,7144.1094,7047.236572265625,7224.997180175781,7134.712,7122.3662109375,7146.000854492188,7231.1387,7157.099304199219,7312.922717285156,7180.906,7068.870703125,7316.909924316406,7241.1143,7182.715832519531,7280.059655761719,7006.752,6877.508,7135.996,7112.739,7025.2583,7200.219,7125.3916,7057.7646,7193.0186,7083.7686,6988.6113,7178.926,7074.2744,7001.1855,7147.3633
2024-04-03,7166.844238,7132.7754,6954.970581,7295.122998,7046.3657,6895.145068,7168.993311,7071.9976,6955.576318,7180.912976,7168.5327,7067.698792,7240.334973,7170.037,6986.313367,7358.834766,7035.993,6783.741846,7292.118506,7055.5786,6911.741138,7197.90979,7094.8423,6900.042493,7259.472705,7128.431,6956.310193,7275.312659,7132.8545,6936.664722,7271.503613,6859.4473,6790.51669921875,6918.698449707032,6730.4507,6584.66513671875,6911.680151367187,6735.4717,6612.630834960937,6904.960278320313,6874.85,6659.054626464844,7102.422155761718,6836.7783,6679.4906005859375,7070.708618164063,7169.0117,7088.3197265625,7262.205017089844,7157.8438,7147.0783203125,7170.224780273437,7243.503,7170.128466796875,7329.452392578125,7213.115,7102.727099609375,7326.677136230469,7271.5767,7222.157604980469,7313.485180664063,7006.1504,6877.27,7135.031,7133.6455,7046.1143,7221.177,7140.711,7073.488,7207.934,7101.2656,7006.865,7195.666,7094.37,7021.6943,7167.046
2024-04-04,7254.398926,7102.973,6917.838611,7240.292273,7024.514,6882.721899,7168.521802,7042.797,6893.369666,7144.29989,7134.5283,7051.107629,7203.814893,7140.497,6914.079993,7318.514258,6989.5645,6783.162427,7182.427612,7028.073,6853.820374,7181.683691,7051.2207,6877.796045,7239.82334,7099.02,6884.865686,7254.162061,7112.2715,6899.268005,7274.450244,6817.66,6744.563793945313,6886.888952636718,6689.959,6549.162084960937,6885.689709472656,6720.98,6584.528076171875,6941.2545166015625,6840.0625,6649.526696777344,7112.156091308593,6789.109,6620.42841796875,7030.016662597656,7105.544,6980.322839355469,7214.787353515625,7095.85,7084.401904296875,7110.046704101563,7183.31,7119.604626464844,7260.796875,7148.935,7047.543872070312,7268.962536621094,7201.774,7127.676318359375,7240.372265625,6975.5,6846.3657,7104.6343,7078.4326,6990.803,7166.062,7097.7275,7030.0103,7165.445,7061.762,6965.1455,7158.379,7050.4126,6977.701,7123.124
