date,actual,gru_mcd_1234,gru_mcd_1234_L,gru_mcd_1234_U,gru_mcd_42,gru_mcd_42_L,gru_mcd_42_U,gru_mcd_73,gru_mcd_73_L,gru_mcd_73_U,gru_mcd_31415,gru_mcd_31415_L,gru_mcd_31415_U,gru_mcd_271828183,gru_mcd_271828183_L,gru_mcd_271828183_U,lstm_mcd_31415,lstm_mcd_31415_L,lstm_mcd_31415_U,lstm_mcd_73,lstm_mcd_73_L,lstm_mcd_73_U,lstm_mcd_271828183,lstm_mcd_271828183_L,lstm_mcd_271828183_U,lstm_mcd_42,lstm_mcd_42_L,lstm_mcd_42_U,lstm_mcd_1234,lstm_mcd_1234_L,lstm_mcd_1234_U,transformer_mcd_1234,transformer_mcd_1234_L,transformer_mcd_1234_U,transformer_mcd_31415,transformer_mcd_31415_L,transformer_mcd_31415_U,transformer_mcd_73,transformer_mcd_73_L,transformer_mcd_73_U,transformer_mcd_42,transformer_mcd_42_L,transformer_mcd_42_U,transformer_mcd_271828183,transformer_mcd_271828183_L,transformer_mcd_271828183_U,tcn_mcd_73,tcn_mcd_73_L,tcn_mcd_73_U,tcn_mcd_42,tcn_mcd_42_L,tcn_mcd_42_U,tcn_mcd_31415,tcn_mcd_31415_L,tcn_mcd_31415_U,tcn_mcd_1234,tcn_mcd_1234_L,tcn_mcd_1234_U,tcn_mcd_271828183,tcn_mcd_271828183_L,tcn_mcd_271828183_U,gru_hllla_31415,gru_hllla_31415_L,gru_hllla_31415_U,gru_hllla_73,gru_hllla_73_L,gru_hllla_73_U,gru_hllla_42,gru_hllla_42_L,gru_hllla_42_U,gru_hllla_1234,gru_hllla_1234_L,gru_hllla_1234_U,gru_hllla_271828183,gru_hllla_271828183_L,gru_hllla_271828183_U,lstm_hllla_1234,lstm_hllla_1234_L,lstm_hllla_1234_U,lstm_hllla_271828183,lstm_hllla_271828183_L,lstm_hllla_271828183_U,lstm_hllla_42,lstm_hllla_42_L,lstm_hllla_42_U,lstm_hllla_31415,lstm_hllla_31415_L,lstm_hllla_31415_U,lstm_hllla_73,lstm_hllla_73_L,lstm_hllla_73_U,tcn_hllla_271828183,tcn_hllla_271828183_L,tcn_hllla_271828183_U,tcn_hllla_42,tcn_hllla_42_L,tcn_hllla_42_U,tcn_hllla_31415,tcn_hllla_31415_L,tcn_hllla_31415_U,tcn_hllla_73,tcn_hllla_73_L,tcn_hllla_73_U,tcn_hllla_1234,tcn_hllla_1234_L,tcn_hllla_1234_U,transformer_hllla_42,transformer_hllla_42_L,transformer_hllla_42_U,transformer_hllla_73,transformer_hllla_73_L,transformer_hllla_73_U,transformer_hllla_1234,transformer_hllla_1234_L,transformer_hllla_1234_U,transformer_hllla_31415,transformer_hllla_31415_L,transformer_hllla_31415_U,transformer_hllla_271828183,transformer_hllla_271828183_L,transformer_hllla_271828183_U,gru_cp_42,gru_cp_42_L,gru_cp_42_U,gru_cqr_42,gru_cqr_42_L,gru_cqr_42_U,gru_cqr_73,gru_cqr_73_L,gru_cqr_73_U,gru_cqr_31415,gru_cqr_31415_L,gru_cqr_31415_U,gru_cqr_1234,gru_cqr_1234_L,gru_cqr_1234_U,gru_cqr_271828183,gru_cqr_271828183_L,gru_cqr_271828183_U,lstm_cqr_42,lstm_cqr_42_L,lstm_cqr_42_U,lstm_cqr_73,lstm_cqr_73_L,lstm_cqr_73_U,lstm_cqr_271828183,lstm_cqr_271828183_L,lstm_cqr_271828183_U,lstm_cqr_31415,lstm_cqr_31415_L,lstm_cqr_31415_U,lstm_cqr_1234,lstm_cqr_1234_L,lstm_cqr_1234_U,tcn_cqr_42,tcn_cqr_42_L,tcn_cqr_42_U,tcn_cqr_73,tcn_cqr_73_L,tcn_cqr_73_U,tcn_cqr_31415,tcn_cqr_31415_L,tcn_cqr_31415_U,tcn_cqr_1234,tcn_cqr_1234_L,tcn_cqr_1234_U,tcn_cqr_271828183,tcn_cqr_271828183_L,tcn_cqr_271828183_U,transformer_cqr_42,transformer_cqr_42_L,transformer_cqr_42_U,transformer_cqr_73,transformer_cqr_73_L,transformer_cqr_73_U,transformer_cqr_271828183,transformer_cqr_271828183_L,transformer_cqr_271828183_U,transformer_cqr_1234,transformer_cqr_1234_L,transformer_cqr_1234_U,transformer_cqr_31415,transformer_cqr_31415_L,transformer_cqr_31415_U
2024-05-06,7135.890137,7074.485,6930.670923,7228.786841,6956.3027,6835.705493,7071.847815,6970.4326,6877.81731,7064.679578,7060.714,6985.54137,7142.271277,7089.0557,6884.227319,7265.16449,6959.7246,6724.402063,7130.382715,6975.471,6800.239441,7122.029529,7009.736,6855.870471,7189.046716,7042.161,6892.510034,7194.389307,7046.0327,6895.59375,7191.837939,6774.0967,6712.167956542969,6858.766516113281,6641.756,6479.357897949219,6791.239074707031,6724.114,6570.230603027344,6834.052709960937,6831.2056,6572.967199707031,7090.264733886718,6791.325,6628.377221679688,6991.786010742187,7062.0024,6972.734936523438,7138.5330078125,7080.1123,7068.514965820313,7091.545178222656,7152.044,7088.279602050781,7238.396142578125,7117.944,7005.062451171875,7224.439123535156,7182.0044,7123.3243408203125,7229.465246582031,6953.3613,6830.9053,7075.8174,7044.159,6958.552,7129.7666,7047.1465,6982.3594,7111.9336,7010.332,6916.2603,7104.404,7015.461,6942.5566,7088.365,6932.8213,6843.2114,7022.431,7089.188,6999.518,7178.858,7015.22,6920.657,7109.783,6983.3545,6901.0454,7065.6636,6998.9146,6894.7803,7103.049,6172.408,4310.598,8034.2183,6657.043,6105.366,7208.7197,11605.783,-2281367.0,2304578.5,6992.5225,6737.4893,7247.5557,6021.9478,5357.996,6685.8994,6720.081,6603.708919453425,6836.453189921575,6701.917,6569.176400681721,6834.657583693279,6914.352,6803.449463511514,7025.254638050986,6734.7476,6391.627138441667,7077.867978745833,6859.432,6698.03321935178,7020.83103846072,7035.6074,6952.4087,7118.806,7028.28,6965.5654,7131.721,6974.7217,6818.5547,7107.025,7046.9077,6984.072,7141.7163,7059.3057,6970.7915,7187.714,7043.089,6852.575,7166.323,6959.216,6837.4385,7109.2744,7064.0015,6948.9937,7182.4424,6981.9424,6882.068,7107.9463,6942.5054,6795.1885,7132.535,7011.8076,6914.263,7130.971,7073.5596,6963.0625,7158.5986,6976.65,6800.218,7142.5923,7048.55,6978.167,7142.3735,7061.285,6878.4766,7168.9805,7002.78,6893.294,7096.7217,6736.107,6571.4272,6957.417,6898.0625,6644.9272,7108.1885,6821.2217,6567.503,6984.0195,6832.1196,6611.339,7005.81,6653.6577,6468.484,6876.87
2024-05-07,7123.611816,7060.54,6917.307629,7192.659082,6968.811,6821.063879,7104.460034,6983.9644,6870.189331,7091.396887,7065.524,6979.053809,7142.604724,7087.208,6882.982373,7276.933154,6957.895,6793.686792,7131.298254,6984.426,6826.371118,7131.285925,7007.449,6854.767822,7193.266833,7051.0786,6875.182495,7184.569214,7046.323,6896.760852,7188.412219,6777.2563,6708.662487792969,6862.019970703125,6652.645,6488.493151855469,6805.574938964844,6716.5283,6569.910363769532,6874.6495361328125,6851.177,6620.790051269531,7130.00810546875,6804.1387,6655.963818359375,7009.207983398437,7059.061,6958.231823730469,7130.575231933593,7081.322,7069.626037597656,7094.035009765625,7141.15,7060.395080566406,7231.393725585937,7116.4595,7011.126477050781,7229.397863769531,7180.5576,7138.499951171875,7228.49765625,6956.006,6834.1787,7077.833,7047.8623,6963.158,7132.5664,7052.086,6988.0127,7116.159,7012.2173,6919.648,7104.7866,7020.109,6947.7476,7092.47,6938.154,6849.213,7027.0947,7084.644,6995.509,7173.7793,7018.4326,6924.596,7112.269,6979.5635,6897.3286,7061.7983,7002.5186,6899.586,7105.451,6174.9224,4309.8135,8040.0312,6670.502,6125.9062,7215.0977,11534.947,-2084576.8,2107646.8,7004.139,6751.885,7256.3936,6022.179,5358.858,6685.5005,6712.8643,6596.781476070126,6828.947039554874,6702.3584,6570.910722924468,6833.806073950532,6919.376,6808.854785448477,7029.897167676523,6737.4185,6400.448791382798,7074.388122679702,6863.716,6702.2524430093545,7025.1791976156455,7036.4253,6953.2266,7119.624,7029.008,6965.298,7131.306,6973.501,6816.96,7105.5874,7053.3037,6988.034,7145.789,7059.466,6972.3516,7188.768,7040.378,6849.8228,7163.581,6951.5303,6828.9585,7101.491,7060.0522,6945.052,7178.9443,6979.9688,6880.608,7106.854,6940.8906,6793.4453,7131.565,7010.255,6913.255,7129.452,7075.3604,6964.6772,7158.9404,6980.036,6802.6045,7145.3726,7049.5576,6978.2305,7143.083,7062.8594,6878.857,7169.4795,7005.8213,6898.026,7098.111,6741.6094,6576.417,6962.525,6898.4907,6646.065,7108.6187,6822.603,6569.19,6986.918,6836.9165,6618.9272,7009.3936,6659.3555,6473.249,6882.289
2024-05-08,7088.794922,7054.9077,6907.788013,7176.026904,6942.058,6802.88429,7065.153137,6968.0073,6864.873206,7054.644543,7039.8286,6930.568042,7125.957654,7065.4746,6885.874292,7226.473242,6927.694,6701.477649,7142.482825,6959.334,6796.64978,7106.925378,6978.368,6763.865015,7161.686047,7054.0063,6876.216162,7217.815149,7034.6577,6865.973767,7177.912891,6761.713,6682.335034179688,6825.934655761718,6636.4736,6501.212365722657,6774.202355957031,6697.0605,6577.95830078125,6823.285083007812,6824.256,6633.7982177734375,7051.726818847656,6807.846,6652.993298339844,7054.003540039063,7055.7856,6964.494165039063,7159.820043945312,7071.0005,7058.199438476562,7082.568127441406,7137.3413,7069.754382324219,7209.712622070312,7104.2524,6997.206982421875,7211.857458496093,7176.2837,7099.160607910157,7216.007202148437,6945.7173,6823.61,7067.8247,7017.6123,6932.9233,7102.3013,7020.5264,6956.199,7084.8535,6989.683,6896.2983,7083.068,7002.371,6929.8174,7074.925,6924.568,6835.779,7013.357,7068.717,6979.3223,7158.1113,7001.426,6907.7026,7095.149,6968.952,6886.141,7051.763,6989.1416,6886.198,7092.085,6186.301,4306.187,8066.4146,6681.1577,6142.1025,7220.213,11590.656,-2237846.0,2261027.5,6994.2446,6739.6255,7248.864,6022.2993,5359.304,6685.2944,6699.9873,6584.767035087439,6815.207574287561,6682.279,6550.24553667174,6814.31208051576,6903.5063,6792.913509885633,7014.099185426867,6724.679,6392.108981790327,7057.249416647173,6850.1694,6688.562321870052,7011.776545317448,7008.6313,6925.4326,7091.83,7008.8423,6949.4766,7115.836,6955.947,6802.9116,7090.0,7033.307,6974.1733,7136.254,7045.8174,6957.292,7176.995,7029.073,6839.1616,7155.0923,6947.8486,6825.1436,7097.4834,7049.497,6935.0376,7168.3843,6969.9546,6870.3657,7096.4233,6932.2085,6784.529,7123.6235,6999.796,6904.397,7118.0327,7066.303,6954.7266,7146.422,6972.3057,6795.564,7138.569,7036.9517,6969.882,7134.332,7055.707,6866.759,7157.8486,6996.953,6890.2056,7090.22,6729.501,6567.9243,6952.2646,6889.257,6638.341,7098.275,6812.5923,6559.672,6976.9126,6824.081,6611.3936,7001.358,6650.753,6465.8306,6874.163
2024-05-09,7088.794922,7012.1514,6883.127734,7153.850195,6916.0767,6762.585327,7053.461731,6950.25,6829.596155,7048.228711,7030.081,6944.085547,7111.552625,7053.3276,6878.428833,7272.02533,6931.556,6696.115344,7139.082581,6964.2886,6798.810791,7114.97594,6981.355,6845.631299,7127.976807,7032.393,6860.349536,7203.227686,6996.23,6826.53042,7152.684265,6745.265,6684.535107421875,6823.699072265625,6623.989,6437.258862304688,6819.283471679687,6683.913,6511.477001953125,6854.376953125,6822.563,6623.398767089844,7094.672595214844,6773.6855,6559.369421386718,7013.698071289063,7030.2583,6934.614953613282,7106.048803710937,7046.3467,7035.481396484375,7060.543908691407,7104.825,7024.226867675781,7200.950280761718,7087.793,6989.650793457031,7210.465405273438,7142.791,7090.880969238281,7187.238488769532,6927.4263,6805.838,7049.0146,7009.788,6925.131,7094.4453,7015.0347,6950.463,7079.6064,6981.2666,6887.8677,7074.6655,6986.752,6914.097,7059.4067,6903.3115,6814.472,6992.151,7056.6445,6967.244,7146.045,6984.6377,6891.0566,7078.2188,6954.0884,6870.77,7037.4067,6970.39,6866.7134,7074.067,6186.3364,4306.176,8066.497,6677.2285,6136.137,7218.32,11618.385,-2318262.0,2341499.0,6969.992,6709.4805,7230.504,6023.8823,5365.1777,6682.587,6700.9263,6586.375235421216,6815.477303641284,6667.942,6535.834980131967,6800.048808930533,6882.5215,6771.7392572422,6993.3037115078,6737.557,6409.37501683318,7065.73924097932,6828.8105,6668.1222787319975,6989.4988150180025,7001.1973,6917.9985,7084.396,6995.949,6936.4424,7098.4556,6946.8594,6794.94,7079.5283,7016.95,6954.2354,7117.182,7030.9033,6944.9424,7162.411,7010.8438,6822.575,7138.0063,6931.95,6808.2295,7081.5366,7036.2827,6923.1885,7154.983,6957.7563,6857.7773,7084.7695,6921.2656,6772.785,7111.9775,6984.543,6890.237,7102.525,7041.932,6930.172,7117.1343,6948.522,6774.6875,7115.703,7011.8877,6947.211,7112.091,7027.4893,6842.7666,7130.082,6972.7764,6867.7485,7066.904,6714.9307,6553.971,6936.3022,6868.8594,6621.091,7075.034,6799.3945,6546.759,6964.6104,6809.9844,6592.518,6984.8564,6639.8335,6456.4385,6863.285
2024-05-10,7088.794922,7032.524,6894.923596,7182.02312,6931.3154,6793.806152,7063.342578,6963.929,6856.693347,7063.380701,7038.3286,6939.43728,7110.437903,7042.543,6879.396191,7224.571777,6923.7324,6710.606458,7114.51853,6947.9985,6790.88363,7087.769739,6937.162,6779.487122,7079.833484,7025.1343,6865.822046,7186.040674,6996.756,6881.365417,7133.156372,6745.0825,6662.207177734375,6820.091931152344,6616.0806,6480.340747070312,6765.946081542968,6684.643,6559.6427001953125,6816.54189453125,6824.8423,6610.7212890625,7071.391503906249,6773.9316,6590.105395507812,6943.289990234375,7030.2393,6951.192517089844,7116.041088867188,7052.1875,7039.350048828125,7065.419885253907,7114.7764,7043.337341308594,7205.373059082031,7092.27,6982.062023925781,7199.806005859375,7139.8154,7091.191638183594,7179.284558105469,6928.72,6807.11,7050.3306,7016.658,6932.6553,7100.661,7018.226,6953.83,7082.622,6983.544,6890.8677,7076.22,6990.9414,6918.473,7063.4097,6906.084,6818.1157,6994.0522,7057.999,6969.5073,7146.4907,6986.0806,6893.3735,7078.7876,6956.9517,6874.9604,7038.943,6972.5215,6869.6465,7075.3965,6192.674,4304.104,8081.2437,6669.739,6124.744,7214.7334,11584.496,-2220359.8,2243528.8,6972.0044,6711.987,7232.022,6038.157,5416.894,6659.4204,6702.5586,6588.425431081972,6816.6917564180285,6670.457,6538.638875972558,6802.275186527442,6883.0923,6772.637529143665,6993.547041168835,6750.928,6425.134471952339,7076.721973360161,6829.7754,6669.701950810676,6989.848830439324,7011.596,6928.3975,7094.795,6994.9326,6936.0444,7095.715,6944.4326,6793.7915,7075.798,7019.625,6956.608,7113.3936,7033.1733,6949.2266,7161.053,7010.018,6822.9077,7132.329,6925.236,6802.2827,7073.4365,7031.2803,6919.396,7150.0146,6951.0127,6851.2783,7076.711,6911.44,6763.8765,7101.94,6978.926,6885.8804,7094.7866,7040.345,6929.2217,7116.607,6950.3213,6776.172,7116.807,7014.7393,6950.0796,7113.5493,7032.6123,6840.7383,7131.09,6971.057,6865.698,7064.4795,6714.418,6553.3784,6935.181,6865.5273,6618.212,7070.9014,6801.3335,6548.8115,6966.8643,6809.3647,6588.7007,6983.2275,6637.8984,6454.883,6860.499
2024-05-11,7088.794922,7027.1733,6870.877637,7148.290662,6924.417,6797.034424,7050.740356,6941.33,6836.416406,7043.310608,7025.4707,6913.310742,7102.363464,7063.6055,6888.138611,7241.910608,6926.2046,6762.943945,7098.52395,6934.6816,6764.633459,7077.848181,6960.8906,6802.599658,7135.266577,7049.163,6867.867261,7166.659399,6995.585,6855.186414,7132.316943,6742.1123,6680.112512207032,6804.782019042968,6609.37,6466.517163085938,6778.143530273437,6688.0063,6577.611315917969,6829.587585449219,6829.9795,6597.605944824219,7090.986083984375,6767.2036,6616.849755859375,6960.769140625,7033.654,6951.270373535156,7106.501403808594,7052.0796,7040.503833007812,7063.499951171875,7105.781,7027.175244140625,7188.5025634765625,7088.417,6986.529187011719,7210.168237304688,7140.438,7088.520239257812,7186.296630859375,6925.8657,6804.5454,7047.186,7007.307,6923.3486,7091.2656,7007.2544,6943.011,7071.4976,6973.411,6880.761,7066.061,6981.288,6909.0913,7053.485,6898.555,6811.087,6986.0234,7037.167,6948.5615,7125.7725,6980.6313,6888.509,7072.754,6948.049,6865.8125,7030.285,6968.8555,6866.753,7070.958,6191.7637,4304.4043,8079.123,6666.8477,6120.339,7213.3564,11595.926,-2252912.8,2276104.8,6956.7383,6692.948,7220.5283,6048.1567,5451.829,6644.4844,6695.2603,6581.6311054732405,6808.88940233926,6664.3975,6533.114071485417,6795.680850389583,6875.1123,6764.825820652834,6985.398788722166,6758.1533,6435.097954450548,7081.208686174452,6824.6567,6664.620578897747,6984.692897664753,7001.9307,6918.732,7085.1294,6990.7305,6931.678,7090.639,6942.9717,6793.3623,7075.4736,7017.7275,6953.8604,7114.4424,7029.2485,6945.422,7158.1016,7004.425,6818.9365,7126.116,6919.4243,6796.087,7065.853,7029.051,6917.3193,7147.4814,6949.378,6850.522,7073.871,6910.1006,6762.772,7100.8506,6979.782,6888.151,7094.189,7035.7827,6925.25,7113.561,6949.089,6772.5522,7111.482,7012.4385,6947.6577,7109.8936,7028.7515,6835.6694,7130.947,6967.4346,6861.443,7061.5938,6709.72,6549.2573,6930.878,6858.0967,6612.1963,7062.0625,6795.6978,6544.3286,6959.4087,6804.841,6586.8687,6980.107,6631.069,6448.9785,6853.1826
2024-05-12,7088.794922,7027.84,6891.076172,7186.050879,6914.4487,6761.51405,7052.95011,6941.66,6828.927148,7026.089893,7015.9355,6919.387024,7090.554834,7047.6895,6844.173242,7231.799951,6918.9927,6650.936804,7142.537866,6935.377,6749.886926,7113.248474,6953.1606,6792.089954,7098.723401,7021.27,6855.002881,7178.495093,6996.654,6837.814563,7147.712427,6738.5537,6668.235949707031,6796.0675048828125,6611.2104,6473.315124511719,6745.076867675782,6675.6455,6529.112329101563,6811.876635742187,6838.5605,6621.713098144532,7062.837573242187,6790.1343,6628.000048828125,7004.117443847656,7021.3794,6928.654943847656,7102.52998046875,7051.2183,7037.259631347656,7065.919348144531,7105.286,7042.815893554687,7167.266369628906,7092.7876,6990.201867675782,7190.787292480469,7138.5786,7084.603723144532,7191.9249267578125,6918.662,6797.578,7039.746,7000.3716,6916.612,7084.1313,7000.9263,6936.822,7065.031,6972.455,6880.4487,7064.4614,6979.841,6907.6865,7051.995,6894.8975,6807.3936,6982.4014,7036.931,6948.6313,7125.231,6975.1797,6883.0625,7067.297,6948.946,6866.833,7031.0586,6961.6763,6859.6973,7063.6553,6194.67,4303.444,8085.896,6668.108,6122.26,7213.956,11580.842,-2210053.0,2233214.5,6957.224,6693.5547,7220.8936,6048.1436,5451.7837,6644.5034,6685.371,6572.149443084833,6798.592744415167,6663.4614,6532.282902213584,6794.639949348916,6874.468,6764.203530517292,6984.732016357708,6757.044,6433.989384536866,7080.098506088134,6823.3,6663.380787497785,6983.218821877215,6995.5093,6912.3105,7078.708,6984.9116,6928.6577,7086.9756,6936.292,6786.6357,7067.4854,7009.543,6945.6743,7106.431,7023.4736,6939.697,7151.8296,6997.075,6812.325,7118.2236,6918.46,6795.568,7064.2407,7022.6616,6911.3813,7140.2617,6945.1104,6846.5986,7069.323,6905.3525,6758.2188,7095.728,6974.841,6883.833,7088.197,7035.685,6925.276,7113.38,6948.151,6771.5225,7109.993,7012.176,6947.464,7109.5327,7029.005,6836.4375,7129.968,6967.2373,6861.014,7061.55,6707.797,6546.747,6928.2437,6858.0454,6612.1655,7062.005,6791.279,6540.314,6955.3516,6803.928,6585.0054,6978.2744,6629.7227,6447.85,6851.583
2024-05-13,7099.26123,7023.4424,6854.049316,7160.909717,6908.831,6773.480115,7043.777295,6950.1655,6823.0448,7035.542004,7022.3687,6923.203455,7106.421826,7058.713,6809.468994,7219.588904,6931.2295,6651.562366,7114.254578,6922.429,6703.876855,7106.571521,6950.145,6779.34856,7110.070056,7023.239,6870.666187,7140.910132,6992.833,6839.524255,7134.178516,6738.8096,6660.586840820312,6813.459191894532,6608.5513,6440.068823242187,6722.045397949219,6680.609,6550.610681152344,6821.862341308593,6829.4536,6675.612512207032,7051.824365234375,6775.7744,6606.316577148437,6981.249328613281,7027.297,6940.819128417968,7096.96484375,7052.338,7039.945581054688,7065.614245605469,7102.87,7041.519543457031,7161.883459472656,7098.898,6998.238024902344,7200.575427246094,7139.2285,7081.114611816406,7175.827978515625,6914.8867,6793.9126,7035.861,6999.8115,6916.1934,7083.4297,6999.812,6935.7944,7063.8296,6970.8125,6879.0376,7062.5874,6979.1133,6906.8857,7051.341,6895.078,6807.649,6982.5073,7036.044,6947.7505,7124.3374,6974.114,6882.1504,7066.077,6947.4985,6865.4287,7029.5684,6958.4297,6856.524,7060.3354,6198.3,4302.233,8094.3667,6667.1235,6120.759,7213.4883,11549.086,-2122456.8,2145554.8,6958.255,6694.842,7221.668,6049.432,5456.212,6642.6523,6681.802,6568.837417674399,6794.766097950601,6663.57,6532.389060696155,6794.750587741345,6874.3887,6764.211014856151,6984.566328893849,6756.1157,6432.29649114186,7079.93495417064,6820.989,6661.264949083204,6980.712589979296,6995.416,6912.2173,7078.6147,6983.4077,6926.845,7084.543,6935.8633,6785.9424,7067.073,7006.1343,6940.396,7099.697,7020.835,6937.1016,7148.175,6992.497,6807.9062,7112.1875,6918.3413,6795.569,7063.7734,7020.486,6909.5337,7137.3545,6944.1377,6845.948,7068.353,6904.1123,6757.242,7094.1885,6971.6045,6880.8936,7083.8057,7035.4204,6925.0938,7113.2827,6947.6235,6770.9307,7109.0884,7012.7803,6948.008,7110.229,7029.083,6836.671,7129.4077,6966.7944,6860.582,7061.2827,6705.504,6544.157,6925.4727,6858.375,6612.341,7062.4033,6789.1826,6538.4023,6953.5337,6803.0947,6582.9814,6976.884,6628.9634,6447.2217,6850.6343
2024-05-14,7083.763184,7024.0693,6889.718176,7165.659216,6935.26,6767.687524,7067.000586,6950.0127,6850.949866,7039.124414,7017.1235,6923.055017,7099.713354,7032.615,6861.206946,7202.29021,6904.8467,6704.953857,7088.065991,6915.46,6729.123291,7073.457202,6971.2715,6790.372449,7101.258765,7016.0493,6815.840356,7156.466248,6988.4004,6820.203638,7122.321411,6745.5586,6679.233923339843,6818.225170898438,6615.88,6469.553369140625,6836.768115234375,6701.803,6577.871569824219,6874.012915039062,6813.0537,6597.836682128906,7081.407922363281,6759.1343,6600.422082519532,6955.362121582031,7030.301,6935.447485351562,7131.148510742188,7059.6987,7044.947033691406,7069.933166503906,7124.358,7049.283166503907,7220.397412109375,7100.319,6980.368884277344,7209.3563232421875,7147.011,7079.169494628906,7196.687805175781,6918.1313,6796.797,7039.466,7008.4214,6924.6216,7092.221,7010.4155,6946.478,7074.353,6980.222,6888.2046,7072.2397,6987.967,6915.7886,7060.145,6901.271,6813.735,6988.807,7045.4272,6957.1343,7133.72,6980.9575,6888.99,7072.925,6954.7,6872.772,7036.6284,6962.023,6859.9624,7064.0835,6205.3096,4299.861,8110.7583,6663.6064,6115.3945,7211.8184,11543.641,-2107788.0,2130875.5,6966.0776,6704.602,7227.553,6054.2373,5472.574,6635.9004,6691.951,6578.561178661426,6805.341165088574,6670.7896,6538.914917946208,6802.664183616292,6881.0874,6771.129686743672,6991.045117943828,6759.7246,6431.097230609291,7088.351988140709,6827.0684,6667.518767400224,6986.617951349776,7002.45,6919.2515,7085.649,6991.4126,6934.382,7092.5117,6942.9517,6791.642,7073.3,7009.6143,6940.4243,7100.004,7026.456,6942.253,7152.128,6995.172,6809.97,7112.349,6922.707,6800.6953,7067.8154,7024.878,6913.7983,7140.806,6949.2783,6851.325,7073.065,6907.3257,6761.1587,7097.1143,6976.3804,6885.324,7086.952,7041.9897,6931.8213,7123.31,6953.6772,6775.944,7114.7275,7021.3057,6954.9937,7117.2295,7037.743,6844.2397,7138.7217,6972.526,6864.6265,7067.8135,6708.9375,6546.907,6928.3447,6863.4404,6616.407,7068.0967,6796.0596,6544.915,6960.081,6807.7827,6585.999,6979.8267,6630.7983,6448.694,6852.285
2024-05-15,7179.831055,7024.0986,6860.238525,7165.465454,6916.627,6752.610059,7060.423413,6934.779,6821.878564,7037.137085,7022.0693,6930.290796,7102.045483,7049.9136,6885.491675,7213.138171,6918.65,6671.220703,7131.573914,6927.7983,6784.338281,7076.766589,6958.2876,6787.952551,7103.928418,7012.256,6836.913989,7148.157056,6988.076,6826.105017,7095.94585,6722.674,6660.978002929687,6820.958471679687,6598.975,6438.652331542969,6756.043432617187,6668.7236,6565.449060058594,6786.882958984375,6807.062,6552.932373046875,7095.355456542969,6773.9043,6600.922680664063,7001.690234375,7020.811,6949.749230957032,7099.606591796875,7046.6313,7033.3890380859375,7059.747033691407,7107.0845,7018.966247558594,7202.267504882812,7080.6626,6961.0238037109375,7190.057299804687,7139.2925,7082.695141601563,7176.831579589843,6910.536,6789.01,7032.0625,6995.14,6911.3057,7078.9746,6997.665,6933.412,7061.918,6964.8955,6872.9546,7056.8364,6971.505,6899.289,7043.7207,6888.255,6800.89,6975.6196,7026.07,6937.259,7114.881,6970.199,6878.5664,7061.832,6939.5596,6857.353,7021.766,6955.815,6853.757,7057.873,6202.9775,4300.655,8105.3003,6653.216,6099.5083,7206.9233,11574.99,-2193643.5,2216793.5,6948.8735,6683.1177,7214.6294,6059.4795,5490.1626,6628.7964,6681.707,6569.010636221163,6794.403426278837,6651.3433,6519.193025785438,6783.493497652062,6862.657,6752.641580837193,6972.672872287807,6734.5454,6408.769183041552,7060.321637270948,6811.203,6652.136356051891,6970.269893948109,6990.893,6907.6943,7074.092,6977.5283,6922.0884,7080.3853,6929.0767,6780.7803,7061.382,7005.0625,6935.733,7098.157,7016.478,6932.0415,7143.2607,6987.215,6802.397,7105.561,6907.2705,6785.7764,7051.1514,7016.2666,6905.5938,7131.716,6936.7944,6838.073,7058.9077,6894.3916,6749.1514,7082.617,6967.4766,6877.294,7078.686,7030.657,6920.103,7109.7266,6941.665,6764.254,7103.4673,7006.2437,6942.339,7102.5454,7024.0312,6831.0264,7125.0166,6956.948,6851.0874,7052.803,6697.6807,6535.1514,6915.62,6849.0938,6603.943,7051.829,6784.862,6534.579,6948.5,6791.9463,6573.6704,6968.118,6618.7993,6438.608,6840.4
